orbit	ock	ick	et	pos[0]	pos[1]	pos[2]	blat	blon	blon0	ascending
5555	5555	215	1544353.878951	3207.574332	1386.666061	-1411.296024	-21.957635	23.403577	-2.923666	0
5555	5555	216	1544355.878951	3205.546212	1384.846108	-1417.525140	-22.060055	23.389232	-2.938011	0
5555	5555	217	1544357.878951	3203.507373	1383.022325	-1423.749694	-22.162490	23.375165	-2.952078	0
5555	5555	218	1544359.878951	3201.457819	1381.194722	-1429.969665	-22.264927	23.361089	-2.966154	0
5555	5555	219	1544361.878951	3199.397555	1379.363306	-1436.185035	-22.367463	23.346720	-2.980523	0
5555	5555	220	1544363.878951	3197.326587	1377.528087	-1442.395782	-22.470001	23.332342	-2.994901	0
5555	5555	221	1544365.878951	3195.244919	1375.689073	-1448.601886	-22.572452	23.318123	-3.009120	0
5555	5555	222	1544367.878951	3193.152558	1373.846273	-1454.803328	-22.674906	23.303895	-3.023348	0
5555	5555	223	1544369.878951	3191.049508	1371.999697	-1461.000087	-22.777309	23.289680	-3.037563	0
5555	5555	224	1544371.878951	3188.935774	1370.149352	-1467.192143	-22.879714	23.275456	-3.051787	0
5555	5555	225	1544373.878951	3186.811363	1368.295247	-1473.379477	-22.982156	23.261141	-3.066103	0
5555	5555	226	1544375.878951	3184.676279	1366.437392	-1479.562067	-23.084601	23.246816	-3.080428	0
5555	5555	227	1544377.878951	3182.530528	1364.575794	-1485.739895	-23.187176	23.232545	-3.094698	0
5555	5555	228	1544379.878951	3180.374115	1362.710464	-1491.912939	-23.289752	23.218265	-3.108978	0
5555	5555	229	1544381.878951	3178.207046	1360.841409	-1498.081180	-23.392155	23.203818	-3.123425	0
5555	5555	230	1544383.878951	3176.029326	1358.968639	-1504.244599	-23.494562	23.189362	-3.137882	0
5555	5555	231	1544385.878951	3173.840961	1357.092162	-1510.403174	-23.597147	23.175052	-3.152191	0
5555	5555	232	1544387.878951	3171.641957	1355.211987	-1516.556886	-23.699735	23.160733	-3.166510	0
5555	5555	233	1544389.878951	3169.432319	1353.328124	-1522.705716	-23.802145	23.146361	-3.180882	0
5555	5555	234	1544391.878951	3167.212053	1351.440580	-1528.849643	-23.904557	23.131978	-3.195265	0
5555	5555	235	1544393.878951	3164.981165	1349.549365	-1534.988646	-24.007154	23.117629	-3.209614	0
5555	5555	236	1544395.878951	3162.739660	1347.654489	-1541.122708	-24.109754	23.103270	-3.223973	0
5555	5555	237	1544397.878951	3160.487544	1345.755959	-1547.251806	-24.212179	23.088742	-3.238502	0
5555	5555	238	1544399.878951	3158.224824	1343.853784	-1553.375922	-24.314607	23.074203	-3.253040	0
5555	5555	239	1544401.878951	3155.954750	1342.010924	-1559.431344	-24.415882	23.060882	-3.266361	0
5555	5555	240	1544403.878951	3153.670933	1340.101579	-1565.545495	-24.518332	23.046502	-3.280741	0
5555	5555	241	1544405.878951	3151.376529	1338.188616	-1571.654604	-24.620884	23.032230	-3.295013	0
5555	5555	242	1544407.878951	3149.071544	1336.272044	-1577.758651	-24.723439	23.017947	-3.309296	0
5555	5555	243	1544409.878951	3146.755983	1334.351873	-1583.857617	-24.826043	23.003339	-3.323904	0
5555	5555	244	1544411.878951	3144.429854	1332.428111	-1589.951482	-24.928649	22.988721	-3.338522	0
5555	5555	245	1544413.878951	3142.093162	1330.500767	-1596.040226	-25.031217	22.974293	-3.352950	0
5555	5555	246	1544415.878951	3139.745913	1328.569850	-1602.123829	-25.133787	22.959854	-3.367389	0
5555	5555	247	1544417.878951	3137.388113	1326.635369	-1608.202272	-25.236342	22.945225	-3.382018	0
5555	5555	248	1544419.878951	3135.019769	1324.697334	-1614.275535	-25.338901	22.930586	-3.396657	0
5555	5555	249	1544421.878951	3132.640886	1322.755753	-1620.343597	-25.441376	22.916110	-3.411133	0
5555	5555	250	1544423.878951	3130.251472	1320.810635	-1626.406441	-25.543855	22.901623	-3.425620	0
5555	5555	251	1544425.878951	3127.851533	1318.861990	-1632.464045	-25.646271	22.887261	-3.439982	0
5555	5555	252	1544427.878951	3125.441074	1316.909826	-1638.516390	-25.748690	22.872888	-3.454355	0
5555	5555	253	1544429.878951	3123.020103	1314.954153	-1644.563456	-25.851262	22.858192	-3.469051	0
5555	5555	254	1544431.878951	3120.588625	1312.994980	-1650.605224	-25.953837	22.843485	-3.483758	0
5555	5555	255	1544433.878951	3118.146648	1311.032315	-1656.641675	-26.056431	22.828947	-3.498296	0
5555	5555	256	1544435.878951	3115.694177	1309.066168	-1662.672788	-26.159028	22.814397	-3.512846	0
5555	5555	257	1544437.878951	3113.231219	1307.096548	-1668.698544	-26.261606	22.799767	-3.527476	0
5555	5555	258	1544439.878951	3110.757782	1305.123464	-1674.718924	-26.364187	22.785125	-3.542118	0
5555	5555	259	1544441.878951	3108.273871	1303.146926	-1680.733908	-26.466893	22.770546	-3.556697	0
5555	5555	260	1544443.878951	3105.779493	1301.166942	-1686.743476	-26.569601	22.755954	-3.571289	0
5555	5555	261	1544445.878951	3103.274654	1299.183521	-1692.747609	-26.672031	22.741183	-3.586061	0
5555	5555	262	1544447.878951	3100.759363	1297.196673	-1698.746288	-26.774464	22.726399	-3.600844	0
5555	5555	263	1544449.878951	3098.233625	1295.206407	-1704.739492	-26.877080	22.711767	-3.615476	0
5555	5555	264	1544451.878951	3095.697447	1293.212733	-1710.727203	-26.979699	22.697124	-3.630120	0
5555	5555	265	1544453.878951	3093.150836	1291.215658	-1716.709401	-27.082257	22.682492	-3.644751	0
5555	5555	266	1544455.878951	3090.593799	1289.215193	-1722.686067	-27.184817	22.667848	-3.659395	0
5555	5555	267	1544457.878951	3088.026342	1287.211347	-1728.657181	-27.287427	22.652984	-3.674259	0
5555	5555	268	1544459.878951	3085.448474	1285.204129	-1734.622724	-27.390040	22.638107	-3.689136	0
5555	5555	269	1544461.878951	3082.860201	1283.193548	-1740.582676	-27.492608	22.623427	-3.703816	0
5555	5555	270	1544463.878951	3080.261529	1281.179613	-1746.537019	-27.595179	22.608734	-3.718509	0
5555	5555	271	1544465.878951	3077.652466	1279.162335	-1752.485732	-27.697894	22.593936	-3.733308	0
5555	5555	272	1544467.878951	3075.033019	1277.141721	-1758.428797	-27.800612	22.579124	-3.748119	0
5555	5555	273	1544469.878951	3072.403195	1275.117781	-1764.366193	-27.903091	22.564388	-3.762855	0
5555	5555	274	1544471.878951	3069.763002	1273.090525	-1770.297903	-28.005574	22.549640	-3.777603	0
5555	5555	275	1544473.878951	3067.112446	1271.059962	-1776.223906	-28.108157	22.534884	-3.792360	0
5555	5555	276	1544475.878951	3064.451535	1269.026101	-1782.144184	-28.210744	22.520114	-3.807129	0
5555	5555	277	1544477.878951	3061.780277	1266.988951	-1788.058717	-28.313413	22.505151	-3.822093	0
5555	5555	278	1544479.878951	3059.098677	1264.948522	-1793.967486	-28.416085	22.490174	-3.837069	0
5555	5555	279	1544481.878951	3056.406745	1262.904823	-1799.870471	-28.518843	22.475346	-3.851897	0
5555	5555	280	1544483.878951	3053.704486	1260.857864	-1805.767654	-28.621604	22.460504	-3.866739	0
5555	5555	281	1544485.878951	3050.991910	1258.807653	-1811.659016	-28.724181	22.445593	-3.881650	0
5555	5555	282	1544487.878951	3048.269022	1256.754201	-1817.544536	-28.826760	22.430667	-3.896576	0
5555	5555	283	1544489.878951	3045.535831	1254.697515	-1823.424197	-28.929199	22.415825	-3.911418	0
5555	5555	284	1544491.878951	3042.792344	1252.637607	-1829.297979	-29.031642	22.400969	-3.926274	0
5555	5555	285	1544493.878951	3040.038569	1250.574485	-1835.165862	-29.134496	22.385877	-3.941367	0
5555	5555	286	1544495.878951	3037.274514	1248.508159	-1841.027829	-29.237351	22.370770	-3.956473	0
5555	5555	287	1544497.878951	3034.500185	1246.438638	-1846.883859	-29.339966	22.355853	-3.971390	0
5555	5555	288	1544499.878951	3031.715591	1244.365931	-1852.733935	-29.442583	22.340923	-3.986320	0
5555	5555	289	1544501.878951	3028.920740	1242.290048	-1858.578036	-29.545295	22.326094	-4.001149	0
5555	5555	290	1544503.878951	3026.115639	1240.210998	-1864.416143	-29.648009	22.311251	-4.015992	0
5555	5555	291	1544505.878951	3023.300296	1238.128791	-1870.248239	-29.750450	22.296108	-4.031135	0
5555	5555	292	1544507.878951	3020.474718	1236.043437	-1876.074303	-29.852895	22.280950	-4.046293	0
5555	5555	293	1544509.878951	3017.638915	1233.954943	-1881.894317	-29.955608	22.265652	-4.061591	0
5555	5555	294	1544511.878951	3014.792893	1231.863321	-1887.708263	-30.058324	22.250340	-4.076903	0
5555	5555	295	1544513.878951	3011.936661	1229.768580	-1893.516120	-30.161055	22.235315	-4.091929	0
5555	5555	296	1544515.878951	3009.070227	1227.670728	-1899.317870	-30.263788	22.220275	-4.106968	0
5555	5555	297	1544517.878951	3006.193598	1225.569776	-1905.113495	-30.366358	22.205241	-4.122002	0
5555	5555	298	1544519.878951	3003.306782	1223.465733	-1910.902976	-30.468930	22.190192	-4.137051	0
5555	5555	299	1544521.878951	3000.409789	1221.358608	-1916.686293	-30.571649	22.175025	-4.152218	0
5555	5555	300	1544523.878951	2997.502625	1219.248412	-1922.463428	-30.674370	22.159842	-4.167401	0
5555	5555	301	1544525.878951	2994.585300	1217.135153	-1928.234362	-30.777098	22.144534	-4.182709	0
5555	5555	302	1544527.878951	2991.657821	1215.018841	-1933.999076	-30.879829	22.129211	-4.198032	0
5555	5555	303	1544529.878951	2988.720196	1212.899485	-1939.757552	-30.982413	22.114087	-4.213156	0
5555	5555	304	1544531.878951	2985.772435	1210.777096	-1945.509771	-31.085000	22.098947	-4.228296	0
5555	5555	305	1544533.878951	2982.814544	1208.651682	-1951.255714	-31.187572	22.083597	-4.243646	0
5555	5555	306	1544535.878951	2979.846533	1206.523254	-1956.995362	-31.290147	22.068232	-4.259011	0
5555	5555	307	1544537.878951	2976.868409	1204.391820	-1962.728698	-31.393001	22.053030	-4.274213	0
5555	5555	308	1544539.878951	2973.880182	1202.257391	-1968.455701	-31.495858	22.037812	-4.289431	0
5555	5555	309	1544541.878951	2970.881860	1200.119976	-1974.176354	-31.598439	22.022399	-4.304844	0
5555	5555	310	1544543.878951	2967.873451	1197.979584	-1979.890638	-31.701023	22.006970	-4.320273	0
5555	5555	311	1544545.878951	2964.854963	1195.836225	-1985.598534	-31.803883	21.991813	-4.335430	0
5555	5555	312	1544547.878951	2961.826406	1193.689909	-1991.300024	-31.906745	21.976640	-4.350603	0
5555	5555	313	1544549.878951	2958.787788	1191.540646	-1996.995089	-32.009429	21.961166	-4.366077	0
5555	5555	314	1544551.878951	2955.739117	1189.388444	-2002.683711	-32.112115	21.945676	-4.381567	0
5555	5555	315	1544553.878951	2952.680403	1187.233314	-2008.365871	-32.214711	21.930163	-4.397080	0
5555	5555	316	1544555.878951	2949.611653	1185.075265	-2014.041551	-32.317310	21.914634	-4.412609	0
5555	5555	317	1544557.878951	2946.532878	1182.914307	-2019.710732	-32.420021	21.899291	-4.427952	0
5555	5555	318	1544559.878951	2943.444084	1180.750450	-2025.373396	-32.522734	21.883931	-4.443312	0
5555	5555	319	1544561.878951	2940.345282	1178.583703	-2031.029525	-32.625432	21.868356	-4.458887	0
5555	5555	320	1544563.878951	2937.236480	1176.414075	-2036.679099	-32.728132	21.852764	-4.474480	0
5555	5555	321	1544565.878951	2934.117687	1174.241577	-2042.322101	-32.831112	21.837337	-4.489906	0
5555	5555	322	1544567.878951	2930.988912	1172.066218	-2047.958512	-32.934093	21.821892	-4.505351	0
5555	5555	323	1544569.878951	2927.850164	1169.888008	-2053.588314	-33.036800	21.806247	-4.520996	0
5555	5555	324	1544571.878951	2924.701452	1167.706957	-2059.211488	-33.139509	21.790585	-4.536658	0
5555	5555	325	1544573.878951	2921.542785	1165.523074	-2064.828017	-33.242239	21.775105	-4.552138	0
5555	5555	326	1544575.878951	2918.374172	1163.336369	-2070.437882	-33.344971	21.759608	-4.567635	0
5555	5555	327	1544577.878951	2915.195621	1161.146851	-2076.041065	-33.447688	21.743891	-4.583352	0
5555	5555	328	1544579.878951	2912.007143	1158.954531	-2081.637547	-33.550406	21.728157	-4.599087	0
5555	5555	329	1544581.878951	2908.808747	1156.759418	-2087.227310	-33.653049	21.712431	-4.614812	0
5555	5555	330	1544583.878951	2905.600441	1154.561522	-2092.810337	-33.755693	21.696687	-4.630556	0
5555	5555	331	1544585.878951	2902.382235	1152.360853	-2098.386608	-33.858438	21.681100	-4.646143	0
5555	5555	332	1544587.878951	2899.154138	1150.157419	-2103.956107	-33.961184	21.665494	-4.661749	0
5555	5555	333	1544589.878951	2895.916159	1147.951232	-2109.518814	-34.064004	21.649672	-4.677571	0
5555	5555	334	1544591.878951	2892.668308	1145.742301	-2115.074711	-34.166826	21.633831	-4.693412	0
5555	5555	335	1544593.878951	2889.410595	1143.530636	-2120.623781	-34.269650	21.617971	-4.709272	0
5555	5555	336	1544595.878951	2886.143028	1141.316245	-2126.166005	-34.372476	21.602093	-4.725151	0
5555	5555	337	1544597.878951	2882.865617	1139.099140	-2131.701366	-34.475065	21.586416	-4.740827	0
5555	5555	338	1544599.878951	2879.578371	1136.879330	-2137.229845	-34.577658	21.570721	-4.756522	0
5555	5555	339	1544601.878951	2876.281301	1134.656825	-2142.751425	-34.680486	21.554892	-4.772351	0
5555	5555	340	1544603.878951	2872.974416	1132.431634	-2148.266086	-34.783318	21.539042	-4.788201	0
5555	5555	341	1544605.878951	2869.657724	1130.203768	-2153.773813	-34.886243	21.523071	-4.804172	0
5555	5555	342	1544607.878951	2866.331236	1127.973236	-2159.274585	-34.989171	21.507080	-4.820163	0
5555	5555	343	1544609.878951	2862.994962	1125.740047	-2164.768387	-35.091862	21.491293	-4.835950	0
5555	5555	344	1544611.878951	2859.648912	1123.504213	-2170.255199	-35.194555	21.475487	-4.851756	0
5555	5555	345	1544613.878951	2856.293094	1121.265742	-2175.735004	-35.297402	21.459430	-4.867813	0
5555	5555	346	1544615.878951	2852.927519	1119.024645	-2181.207783	-35.400250	21.443353	-4.883890	0
5555	5555	347	1544617.878951	2849.552196	1116.780931	-2186.673520	-35.502931	21.427279	-4.899964	0
5555	5555	348	1544619.878951	2846.167136	1114.534611	-2192.132197	-35.605614	21.411184	-4.916059	0
5555	5555	349	1544621.878951	2842.772348	1112.285693	-2197.583795	-35.708323	21.395170	-4.932073	0
5555	5555	350	1544623.878951	2839.367842	1110.034189	-2203.028297	-35.811034	21.379137	-4.948106	0
5555	5555	351	1544625.878951	2835.953629	1107.780107	-2208.465685	-35.913977	21.363068	-4.964175	0
5555	5555	352	1544627.878951	2832.529717	1105.523457	-2213.895941	-36.016921	21.346978	-4.980265	0
5555	5555	353	1544629.878951	2829.096118	1103.264251	-2219.319048	-36.119615	21.330778	-4.996465	0
5555	5555	354	1544631.878951	2825.652841	1101.002496	-2224.734988	-36.222312	21.314558	-5.012685	0
5555	5555	355	1544633.878951	2822.199896	1098.738204	-2230.143744	-36.325115	21.298532	-5.028712	0
5555	5555	356	1544635.878951	2818.737294	1096.471385	-2235.545297	-36.427921	21.282484	-5.044759	0
5555	5555	357	1544637.878951	2815.265044	1094.202047	-2240.939631	-36.530709	21.266204	-5.061039	0
5555	5555	358	1544639.878951	2811.783156	1091.930201	-2246.326727	-36.633500	21.249901	-5.077342	0
5555	5555	359	1544641.878951	2808.291642	1089.655858	-2251.706568	-36.736297	21.233470	-5.093773	0
5555	5555	360	1544643.878951	2804.790511	1087.379026	-2257.079137	-36.839096	21.217018	-5.110226	0
5555	5555	361	1544645.878951	2801.279774	1085.099716	-2262.444416	-36.941911	21.200862	-5.126381	0
5555	5555	362	1544647.878951	2797.759440	1082.817938	-2267.802388	-37.044730	21.184684	-5.142559	0
5555	5555	363	1544649.878951	2794.229521	1080.533701	-2273.153035	-37.147701	21.168246	-5.158997	0
5555	5555	364	1544651.878951	2790.690026	1078.247016	-2278.496339	-37.250675	21.151786	-5.175457	0
5555	5555	365	1544653.878951	2787.140966	1075.957892	-2283.832284	-37.353476	21.135432	-5.191811	0
5555	5555	366	1544655.878951	2783.582351	1073.666340	-2289.160852	-37.456278	21.119054	-5.208189	0
5555	5555	367	1544657.878951	2780.014193	1071.372370	-2294.482025	-37.559092	21.102442	-5.224801	0
5555	5555	368	1544659.878951	2776.436501	1069.075991	-2299.795787	-37.661907	21.085807	-5.241436	0
5555	5555	369	1544661.878951	2772.849287	1066.777213	-2305.102119	-37.764568	21.069495	-5.257748	0
5555	5555	370	1544663.878951	2769.252560	1064.476046	-2310.401006	-37.867232	21.053160	-5.274083	0
5555	5555	371	1544665.878951	2765.646331	1062.172501	-2315.692428	-37.970132	21.036565	-5.290678	0
5555	5555	372	1544667.878951	2762.030611	1059.866588	-2320.976370	-38.073035	21.019946	-5.307298	0
5555	5555	373	1544669.878951	2758.405411	1057.558315	-2326.252813	-38.175939	21.003302	-5.323941	0
5555	5555	374	1544671.878951	2754.770742	1055.247694	-2331.521742	-38.278846	20.986635	-5.340608	0
5555	5555	375	1544673.878951	2751.126614	1052.934734	-2336.783138	-38.381691	20.970156	-5.357087	0
5555	5555	376	1544675.878951	2747.473037	1050.619446	-2342.036984	-38.484538	20.953654	-5.373590	0
5555	5555	377	1544677.878951	2743.810024	1048.301839	-2347.283263	-38.587450	20.936912	-5.390331	0
5555	5555	378	1544679.878951	2740.137585	1045.981923	-2352.521959	-38.690364	20.920146	-5.407097	0
5555	5555	379	1544681.878951	2736.455730	1043.659708	-2357.753054	-38.793108	20.903380	-5.423863	0
5555	5555	380	1544683.878951	2732.764470	1041.335205	-2362.976531	-38.895854	20.886589	-5.440654	0
5555	5555	381	1544685.878951	2729.063818	1039.008423	-2368.192373	-38.998711	20.869963	-5.457280	0
5555	5555	382	1544687.878951	2725.353783	1036.679373	-2373.400563	-39.101571	20.853312	-5.473931	0
5555	5555	383	1544689.878951	2721.634376	1034.348064	-2378.601084	-39.204404	20.836449	-5.490794	0
5555	5555	384	1544691.878951	2717.905610	1032.014507	-2383.793919	-39.307239	20.819561	-5.507682	0
5555	5555	385	1544693.878951	2714.167494	1029.678711	-2388.979052	-39.410166	20.802616	-5.524627	0
5555	5555	386	1544695.878951	2710.420040	1027.340687	-2394.156465	-39.513095	20.785644	-5.541599	0
5555	5555	387	1544697.878951	2706.663259	1025.000445	-2399.326141	-39.616027	20.768646	-5.558597	0
5555	5555	388	1544699.878951	2702.897163	1022.657994	-2404.488063	-39.718959	20.751621	-5.575622	0
5555	5555	389	1544701.878951	2699.121762	1020.313345	-2409.642216	-39.821742	20.734820	-5.592423	0
5555	5555	390	1544703.878951	2695.337069	1017.966508	-2414.788581	-39.924526	20.717992	-5.609251	0
5555	5555	391	1544705.878951	2691.543093	1015.617493	-2419.927143	-40.027377	20.700813	-5.626430	0
5555	5555	392	1544707.878951	2687.739847	1013.266310	-2425.057884	-40.130229	20.683607	-5.643636	0
5555	5555	393	1544709.878951	2683.927342	1010.912969	-2430.180788	-40.233172	20.666447	-5.660796	0
5555	5555	394	1544711.878951	2680.105590	1008.557480	-2435.295837	-40.336117	20.649259	-5.677985	0
5555	5555	395	1544713.878951	2676.274601	1006.199853	-2440.403016	-40.438970	20.632074	-5.695169	0
5555	5555	396	1544715.878951	2672.434388	1003.840099	-2445.502308	-40.541825	20.614862	-5.712382	0
5555	5555	397	1544717.878951	2668.584961	1001.478227	-2450.593696	-40.644875	20.597822	-5.729421	0
5555	5555	398	1544719.878951	2664.726333	999.114248	-2455.677163	-40.747926	20.580755	-5.746488	0
5555	5555	399	1544721.878951	2660.858515	996.748171	-2460.752693	-40.850707	20.563452	-5.763791	0
5555	5555	400	1544723.878951	2656.981518	994.380007	-2465.820269	-40.953490	20.546121	-5.781123	0
5555	5555	401	1544725.878951	2653.095355	992.009766	-2470.879875	-41.056354	20.528765	-5.798478	0
5555	5555	402	1544727.878951	2649.200036	989.637458	-2475.931495	-41.159219	20.511381	-5.815863	0
5555	5555	403	1544729.878951	2645.295574	987.263093	-2480.975111	-41.262086	20.493967	-5.833277	0
5555	5555	404	1544731.878951	2641.381981	984.886682	-2486.010708	-41.364955	20.476523	-5.850720	0
5555	5555	405	1544733.878951	2637.459268	982.508234	-2491.038268	-41.467825	20.459049	-5.868194	0
5555	5555	406	1544735.878951	2633.527446	980.127759	-2496.057777	-41.570697	20.441546	-5.885697	0
5555	5555	407	1544737.878951	2629.586529	977.745268	-2501.069216	-41.673843	20.424223	-5.903020	0
5555	5555	408	1544739.878951	2625.636527	975.360771	-2506.072570	-41.776990	20.406869	-5.920374	0
5555	5555	409	1544741.878951	2621.677453	972.974277	-2511.067823	-41.879867	20.389275	-5.937968	0
5555	5555	410	1544743.878951	2617.709318	970.585798	-2516.054958	-41.982746	20.371650	-5.955593	0
